org_id,period,dengue_cases,org_name,t2m_mean_c_month,tp_sum_mm_month,rh2m_mean_month,population,population_year
LAO_ADM1_0011,2001-05,0.0,SALAVAN,24.968407221660037,9.477876258050735,84.08913389643615,288946.0537888706,2020
LAO_ADM1_0011,2001-06,0.0,SALAVAN,24.48114067756981,8.880381197353325,87.0609925563759,288946.0537888706,2020
LAO_ADM1_0011,2001-07,1.0,SALAVAN,24.293943089582164,7.735558542086188,86.88765510627455,288946.0537888706,2020
LAO_ADM1_0011,2001-08,0.0,SALAVAN,23.876362629695684,13.355301250303626,90.50757861816442,288946.0537888706,2020
LAO_ADM1_0011,2001-09,0.0,SALAVAN,23.955410344987307,7.74735320087994,88.19555507799629,288946.0537888706,2020
LAO_ADM1_0011,2001-10,0.0,SALAVAN,24.035624179497663,4.800159135031696,84.83785110092984,288946.0537888706,2020
LAO_ADM1_0011,2001-11,0.0,SALAVAN,21.277396061653132,1.3995217334710552,74.6073484778974,288946.0537888706,2020
LAO_ADM1_0011,2001-12,0.0,SALAVAN,20.768943290855674,1.5863002935659707,74.20519804989983,288946.0537888706,2020
LAO_ADM1_0011,2002-01,0.0,SALAVAN,21.303896370423676,0.25635176828977124,65.92794331766123,288946.0537888706,2020
LAO_ADM1_0011,2002-02,0.0,SALAVAN,23.440834690001488,0.08879097684662546,60.79372355958812,288946.0537888706,2020
LAO_ADM1_0011,2002-03,0.0,SALAVAN,25.57745743147265,2.4821502033663094,63.869174538565616,288946.0537888706,2020
LAO_ADM1_0011,2002-04,0.0,SALAVAN,26.48425566856315,3.039279574576706,69.73062914846562,288946.0537888706,2020
LAO_ADM1_0011,2002-05,0.0,SALAVAN,25.448010987889937,7.267073676393127,81.565456220359,288946.0537888706,2020
LAO_ADM1_0011,2002-06,0.0,SALAVAN,24.93900106016837,7.898871249240245,85.75846009716966,288946.0537888706,2020
LAO_ADM1_0011,2002-07,1.0,SALAVAN,24.526356712393138,12.546306089196637,87.3448500333196,288946.0537888706,2020
