time_period,location,location_name,disease_cases,rainfall,mean_temperature,population
2007-01,VN-56,Bắc Ninh,0,0.4393432942711879,15.636423690575404,1089548
2007-02,VN-56,Bắc Ninh,0,1.2965774267299093,21.333431455285456,1089548
2007-03,VN-56,Bắc Ninh,0,2.396499402690292,21.21724495236269,1089548
2007-04,VN-56,Bắc Ninh,0,1.6425868818733758,23.2128477353324,1089548
2007-05,VN-56,Bắc Ninh,0,8.543826548291333,25.98944830214181,1089548
2007-06,VN-56,Bắc Ninh,0,11.37061332141436,28.804440054118235,1089548
2007-07,VN-56,Bắc Ninh,4,8.657946756507764,29.154291260542266,1089548
2007-08,VN-56,Bắc Ninh,1,7.029738934099148,28.218211531196456,1089548
2007-09,VN-56,Bắc Ninh,53,9.711682102860175,25.968949607611968,1089548
2007-10,VN-56,Bắc Ninh,35,2.949284564583898,24.671815081320368,1089548
2007-11,VN-56,Bắc Ninh,2,0.7009583172626147,19.325651336500624,1089548
2007-12,VN-56,Bắc Ninh,0,1.5364109882114605,19.112289851061863,1089548
2008-01,VN-56,Bắc Ninh,0,0.8469336371624411,14.033702610949293,1089548
2008-02,VN-56,Bắc Ninh,0,1.281120799228473,12.951131385505471,1089548
2008-03,VN-56,Bắc Ninh,0,2.1107798143185885,21.20014133471172,1089548
2008-04,VN-56,Bắc Ninh,0,2.253954113573556,24.780475952248988,1089548
2008-05,VN-56,Bắc Ninh,0,6.029737499970923,26.326365288089598,1089548
2008-06,VN-56,Bắc Ninh,0,14.362594045534236,27.58152488835529,1089548
2008-07,VN-56,Bắc Ninh,0,10.890959706249498,28.207503231228884,1089548
2008-08,VN-56,Bắc Ninh,0,13.38554244230522,27.88986287706407,1089548
2008-09,VN-56,Bắc Ninh,0,10.597188318581244,27.061470040147825,1089548
2008-10,VN-56,Bắc Ninh,0,3.994280796945404,25.431348519859363,1089548
2008-11,VN-56,Bắc Ninh,0,2.7394624969986974,19.3940263459892,1089548
2008-12,VN-56,Bắc Ninh,0,0.5866328089347976,16.685263313689713,1089548
2009-01,VN-56,Bắc Ninh,0,0.3992517192980347,14.671103752748468,1089548
2009-02,VN-56,Bắc Ninh,0,0.6252887994638686,22.26068465268268,1089548
2009-03,VN-56,Bắc Ninh,0,1.5735559581839802,21.32663516015048,1089548
2009-04,VN-56,Bắc Ninh,0,3.1144611826142965,24.41326851947085,1089548
2009-05,VN-56,Bắc Ninh,0,9.662860290476113,26.05780533710466,1089548
2009-06,VN-56,Bắc Ninh,0,6.978594709036048,28.79613150668725,1089548
2009-07,VN-56,Bắc Ninh,0,9.485002300163266,28.500704434706293,1089548
2009-08,VN-56,Bắc Ninh,9,6.951815878193393,28.60151028696904,1089548
2009-09,VN-56,Bắc Ninh,12,5.831275531709314,27.768242158629967,1089548
2009-10,VN-56,Bắc Ninh,138,5.4858666074741045,25.185976820730723,1089548
2009-11,VN-56,Bắc Ninh,0,0.5658873298369921,19.602736406570664,1089548
2009-12,VN-56,Bắc Ninh,22,1.2703132058324809,18.583469403043555,1089548
2010-01,VN-56,Bắc Ninh,0,3.777709443332744,16.98506726439099,1089548
2010-02,VN-56,Bắc Ninh,0,0.7750983425093224,20.329554859522457,1089548
2010-03,VN-56,Bắc Ninh,0,0.8315314876126455,21.896193954799063,1089548
2010-04,VN-56,Bắc Ninh,0,1.8872973247701093,23.52827620732777,1089548
2010-05,VN-56,Bắc Ninh,0,10.44679141832104,28.33052829134696,1089548
2010-06,VN-56,Bắc Ninh,0,10.588338238614895,29.19312072623236,1089548
2010-07,VN-56,Bắc Ninh,263,8.091249960192837,29.580798073130225,1089548
2010-08,VN-56,Bắc Ninh,190,13.710380449950495,27.11933382565645,1089548
2010-09,VN-56,Bắc Ninh,401,9.056471164364654,27.01827142106776,1089548
2010-10,VN-56,Bắc Ninh,79,4.32462328109794,23.66206871541024,1089548
2010-11,VN-56,Bắc Ninh,0,0.4554808235151834,20.529501939195598,1089548
2010-12,VN-56,Bắc Ninh,0,1.8482377820920544,18.05322008927922,1089548
1998-01,VN-57,Bình Dương,99,0.0169831535991009,28.28185325521686,1536749
1998-02,VN-57,Bình Dương,110,0.1430830201047967,28.55139004683554,1536749
1998-03,VN-57,Bình Dương,82,0.0214239236111277,29.64012766921476,1536749
1998-04,VN-57,Bình Dương,78,2.3540872250204816,29.64648213721844,1536749
1998-05,VN-57,Bình Dương,148,5.790589040587796,29.54823167865612,1536749
1998-06,VN-57,Bình Dương,220,9.323576768730511,27.214362619142754,1536749
1998-07,VN-57,Bình Dương,538,7.811719138419832,27.02734919822603,1536749
1998-08,VN-57,Bình Dương,905,9.295460158370377,26.77393463109873,1536749
1998-09,VN-57,Bình Dương,781,12.034667270612005,26.091072032559435,1536749
1998-10,VN-57,Bình Dương,350,8.467564212135064,26.02087501715532,1536749
1998-11,VN-57,Bình Dương,137,9.079508351208954,25.2387666310624,1536749
1998-12,VN-57,Bình Dương,103,3.360343126517335,24.86340911775652,1536749
1999-01,VN-57,Bình Dương,54,1.5292120886808798,25.79683138283588,1536749
1999-02,VN-57,Bình Dương,35,0.3601469863173629,27.13639076457482,1536749
1999-03,VN-57,Bình Dương,17,1.0117897856537237,28.47725887080016,1536749
1999-04,VN-57,Bình Dương,47,7.841717117494606,26.929073990126025,1536749
1999-05,VN-57,Bình Dương,106,8.414901823615008,26.38355797357816,1536749
1999-06,VN-57,Bình Dương,133,10.49900334392762,25.921636819428347,1536749
1999-07,VN-57,Bình Dương,141,10.306503481622387,25.85693770196552,1536749
1999-08,VN-57,Bình Dương,155,7.240790175965703,26.198125524304405,1536749
1999-09,VN-57,Bình Dương,85,6.732889785246911,26.28601932507661,1536749
1999-10,VN-57,Bình Dương,84,9.359136166428666,25.87586263385427,1536749
1999-11,VN-57,Bình Dương,58,6.139309842517336,25.58226054593616,1536749
1999-12,VN-57,Bình Dương,27,3.2122701280543464,24.22876317196581,1536749
2000-01,VN-57,Bình Dương,13,0.7333792640536155,26.51546553527548,1536749
2000-02,VN-57,Bình Dương,18,0.8004237085281803,27.272416650172296,1536749
2000-03,VN-57,Bình Dương,18,1.8425517446639816,27.97836174662117,1536749
2000-04,VN-57,Bình Dương,42,3.3446069503805256,27.98498174213803,1536749
2000-05,VN-57,Bình Dương,147,8.628643590593637,27.24049010386997,1536749
2000-06,VN-57,Bình Dương,78,10.039113072551324,26.2657544223556,1536749
2000-07,VN-57,Bình Dương,69,8.50797859594884,26.079842821406487,1536749
2000-08,VN-57,Bình Dương,69,8.676497180441453,26.13879377397342,1536749
2000-09,VN-57,Bình Dương,43,7.1930584169099285,26.16139447981889,1536749
2000-10,VN-57,Bình Dương,36,9.889273671021105,25.50829324607672,1536749
2000-11,VN-57,Bình Dương,62,4.199997311281956,25.712650329648664,1536749
2000-12,VN-57,Bình Dương,37,2.7588816429991256,25.492266561489835,1536749
2001-01,VN-57,Bình Dương,19,1.1931554514936586,26.07570272133865,1536749
2001-02,VN-57,Bình Dương,58,0.4741330167805783,27.34434592996824,1536749
2001-03,VN-57,Bình Dương,27,3.1202346774565752,28.04026246790723,1536749
2001-04,VN-57,Bình Dương,6,2.324573121747699,28.82151929989543,1536749
2001-05,VN-57,Bình Dương,10,7.088704812455969,28.07922933867965,1536749
2001-06,VN-57,Bình Dương,19,7.971828214991906,26.56017786222287,1536749
2001-07,VN-57,Bình Dương,35,6.170807362190512,26.608644171147336,1536749
2001-08,VN-57,Bình Dương,36,10.430534777321055,26.18921776436388,1536749
2001-09,VN-57,Bình Dương,29,9.056076343654995,26.48035939371892,1536749
2001-10,VN-57,Bình Dương,39,10.604242148181443,25.955443042063333,1536749
2001-11,VN-57,Bình Dương,34,1.5559151132674036,25.353993814765204,1536749
2001-12,VN-57,Bình Dương,26,0.6384501239775422,26.59601769991109,1536749
2002-01,VN-57,Bình Dương,31,0.0136372728612161,27.19967345108486,1536749
2002-02,VN-57,Bình Dương,21,0.0243690238457103,27.918156678788375,1536749
2002-03,VN-57,Bình Dương,16,0.2561619064745788,29.02936525103684,1536749
2002-04,VN-57,Bình Dương,16,1.3365594386457993,29.858759908159893,1536749
2002-05,VN-57,Bình Dương,18,4.9437254642631725,29.546895098378556,1536749
2002-06,VN-57,Bình Dương,19,9.538725573846156,26.994873487001904,1536749
2002-07,VN-57,Bình Dương,100,6.790287163786246,27.365350635851765,1536749
2002-08,VN-57,Bình Dương,221,8.75079942450369,26.193729057228737,1536749
2002-09,VN-57,Bình Dương,282,10.467537595373386,26.054452725424422,1536749
2002-10,VN-57,Bình Dương,252,6.36285884568664,26.24658022643487,1536749
2002-11,VN-57,Bình Dương,186,5.852939588391208,25.89330388131308,1536749
2002-12,VN-57,Bình Dương,122,1.7599768963632436,26.377536614555257,1536749
2003-01,VN-57,Bình Dương,160,0.0127743669305303,26.10462463302162,1536749
2003-02,VN-57,Bình Dương,91,0.0338065724801504,27.993344531553166,1536749
2003-03,VN-57,Bình Dương,123,0.5231010542626486,29.201767570522552,1536749
2003-04,VN-57,Bình Dương,57,0.7684924394411174,30.083844091227885,1536749
2003-05,VN-57,Bình Dương,47,10.197365077932092,27.42920349321329,1536749
2003-06,VN-57,Bình Dương,86,8.219475988509943,26.86120788131424,1536749
2003-07,VN-57,Bình Dương,145,9.231427727460437,26.283206761436432,1536749
2003-08,VN-57,Bình Dương,173,10.99054952418332,26.434940623243357,1536749
2003-09,VN-57,Bình Dương,129,11.15047469940329,25.977910957783195,1536749
2003-10,VN-57,Bình Dương,109,9.423113744945397,25.78503931922554,1536749
2003-11,VN-57,Bình Dương,83,1.8618241750172333,26.617758527779245,1536749
2003-12,VN-57,Bình Dương,48,0.4752785289223326,26.2158470473421,1536749
2004-01,VN-57,Bình Dương,62,0.0567428599162544,27.5495065182797,1536749
2004-02,VN-57,Bình Dương,21,0.1073919907008212,27.060031254646457,1536749
2004-03,VN-57,Bình Dương,34,0.2861055210713369,28.605674622140214,1536749
2004-04,VN-57,Bình Dương,23,1.2772512104288762,29.91501251561795,1536749
2004-05,VN-57,Bình Dương,51,7.774184273849799,28.56300142538134,1536749
2004-06,VN-57,Bình Dương,36,10.661246320157543,26.533207587564355,1536749
2004-07,VN-57,Bình Dương,82,9.390462435362084,26.347414119081023,1536749
2004-08,VN-57,Bình Dương,114,10.339396898571684,26.18127559340755,1536749
2004-09,VN-57,Bình Dương,51,7.033497468745647,26.317389581774737,1536749
2004-10,VN-57,Bình Dương,70,5.24434792730458,26.19079020437711,1536749
2004-11,VN-57,Bình Dương,70,1.3979347720797086,27.194634975766952,1536749
2004-12,VN-57,Bình Dương,45,0.0651957329144539,26.64536499410053,1536749
2005-01,VN-57,Bình Dương,26,0.0261874271040553,26.233273973299173,1536749
2005-02,VN-57,Bình Dương,12,0.03166792311811,27.82604072749774,1536749
2005-03,VN-57,Bình Dương,11,0.2378154836726795,28.568482941028527,1536749
2005-04,VN-57,Bình Dương,6,0.8736573487151111,29.744373330115597,1536749
2005-05,VN-57,Bình Dương,7,6.240869918821065,28.06506636360566,1536749
2005-06,VN-57,Bình Dương,13,8.411872810201624,27.07898266273848,1536749
2005-07,VN-57,Bình Dương,39,10.814964099550895,26.14037985839936,1536749
2005-08,VN-57,Bình Dương,120,8.02207801728042,26.58521209389573,1536749
2005-09,VN-57,Bình Dương,128,10.803776291728118,26.107063097205856,1536749
2005-10,VN-57,Bình Dương,141,8.450989477197814,26.246457513708798,1536749
2005-11,VN-57,Bình Dương,102,4.916289683844551,25.849476573172936,1536749
2005-12,VN-57,Bình Dương,122,4.83778936894123,24.554921458895016,1536749
2006-01,VN-57,Bình Dương,117,0.4083715791121863,25.88334836524219,1536749
2006-02,VN-57,Bình Dương,202,0.5156482215661904,27.9340213022562,1536749
2006-03,VN-57,Bình Dương,73,1.7849691011574562,27.958750341227177,1536749
2006-04,VN-57,Bình Dương,25,4.460541091432388,28.425445839320723,1536749
2006-05,VN-57,Bình Dương,79,5.920783962846958,27.50576314299795,1536749
2006-06,VN-57,Bình Dương,218,9.766878748561108,26.509160662621216,1536749
2006-07,VN-57,Bình Dương,168,12.127527681445258,26.13135174801734,1536749
2006-08,VN-57,Bình Dương,258,9.66885653704546,25.997322280718944,1536749
2006-09,VN-57,Bình Dương,164,11.423079904032846,25.978284220288444,1536749
2006-10,VN-57,Bình Dương,88,6.902935840877667,26.07701539455703,1536749
2006-11,VN-57,Bình Dương,86,1.2724556625405752,27.209549362387907,1536749
2006-12,VN-57,Bình Dương,57,0.3090463766909549,27.55475252103344,1536749
2007-01,VN-57,Bình Dương,112,0.9505533138699656,26.941201384581102,1536749
2007-02,VN-57,Bình Dương,45,0.1095240077405771,27.419043943040407,1536749
2007-03,VN-57,Bình Dương,32,2.8981705993744367,27.94569623394252,1536749
2007-04,VN-57,Bình Dương,22,2.60704413511851,28.93192297057842,1536749
2007-05,VN-57,Bình Dương,54,11.798803990976026,26.84498321345132,1536749
2007-06,VN-57,Bình Dương,113,8.626603465905482,26.954966003594805,1536749
2007-07,VN-57,Bình Dương,178,9.748373416887157,26.245484269978487,1536749
2007-08,VN-57,Bình Dương,225,11.594947268821832,26.065799799513503,1536749
2007-09,VN-57,Bình Dương,288,11.439538558759937,26.21850437592438,1536749
2007-10,VN-57,Bình Dương,272,9.055758547430475,25.53454310280939,1536749
2007-11,VN-57,Bình Dương,194,4.791858918739275,24.76015813439128,1536749
2007-12,VN-57,Bình Dương,180,0.4736773190047031,26.515468174855965,1536749
2008-01,VN-57,Bình Dương,165,0.5268986355782693,27.181209995003474,1536749
2008-02,VN-57,Bình Dương,83,0.7517271010235369,27.612512483136587,1536749
2008-03,VN-57,Bình Dương,87,2.315268170540777,27.804111959868635,1536749
2008-04,VN-57,Bình Dương,94,3.493669165518131,28.711218034109503,1536749
2008-05,VN-57,Bình Dương,163,11.16497605612207,26.401983718611557,1536749
2008-06,VN-57,Bình Dương,489,7.194596306709072,26.557260791219072,1536749
2008-07,VN-57,Bình Dương,861,8.146745718737932,26.43615683195556,1536749
2008-08,VN-57,Bình Dương,717,8.795609280861404,26.25598471573297,1536749
2008-09,VN-57,Bình Dương,891,11.22662130831822,25.91883166294078,1536749
2008-10,VN-57,Bình Dương,658,7.102786545470166,26.191043167512024,1536749
2008-11,VN-57,Bình Dương,564,6.603690209260541,25.21898633100326,1536749
2008-12,VN-57,Bình Dương,470,2.718631441473357,25.04799136975267,1536749
2009-01,VN-57,Bình Dương,195,0.1874176694070402,24.55636427257044,1536749
2009-02,VN-57,Bình Dương,105,1.6573920485693596,26.713956860342652,1536749
2009-03,VN-57,Bình Dương,79,1.510511111280741,28.4569226335152,1536749
2009-04,VN-57,Bình Dương,101,7.726933729903954,27.74185109996172,1536749
2009-05,VN-57,Bình Dương,132,9.34841761102831,26.63709326157022,1536749
2009-06,VN-57,Bình Dương,210,7.125864226035896,26.845471576830946,1536749
2009-07,VN-57,Bình Dương,289,10.58074877124498,26.353401079715365,1536749
2009-08,VN-57,Bình Dương,254,7.645693650923351,26.804453014178883,1536749
2009-09,VN-57,Bình Dương,226,13.839776654285016,25.885872516163605,1536749
2009-10,VN-57,Bình Dương,182,7.017068697061998,25.920781984824316,1536749
2009-11,VN-57,Bình Dương,173,1.401100969398171,26.67296190155088,1536749
2009-12,VN-57,Bình Dương,153,0.4303842181835659,26.752164857060457,1536749
2010-01,VN-57,Bình Dương,167,1.9997416048903187,26.6678160101273,1536749
2010-02,VN-57,Bình Dương,108,0.0500207069314275,28.045978314764707,1536749
2010-03,VN-57,Bình Dương,159,0.7590625498950846,29.24763352312358,1536749
2010-04,VN-57,Bình Dương,143,1.525280988485145,30.00231553543436,1536749
2010-05,VN-57,Bình Dương,150,3.804250454665323,29.97379215674224,1536749
2010-06,VN-57,Bình Dương,263,8.980252922738629,27.46496825178603,1536749
2010-07,VN-57,Bình Dương,420,8.460864279980187,26.683234819933976,1536749
2010-08,VN-57,Bình Dương,374,10.707583127243062,26.48803985750335,1536749
2010-09,VN-57,Bình Dương,323,8.275546452924138,26.69031397075132,1536749
2010-10,VN-57,Bình Dương,345,13.73945363914336,25.568238643919432,1536749
2010-11,VN-57,Bình Dương,329,6.970594680461542,25.499027660829448,1536749
2010-12,VN-57,Bình Dương,302,1.5599804067751402,25.439928312134107,1536749
1998-01,VN-58,Bình Phước,224,0.0261132021351847,28.211585706872803,934124
1998-02,VN-58,Bình Phước,103,0.3551472746669776,28.66043167554675,934124
1998-03,VN-58,Bình Phước,156,0.0328445500934499,29.67474234039557,934124
1998-04,VN-58,Bình Phước,141,3.27644331070505,29.149003444783517,934124
1998-05,VN-58,Bình Phước,232,7.495789110181234,28.37499320084925,934124
1998-06,VN-58,Bình Phước,526,8.862066293197541,26.461423113352957,934124
1998-07,VN-58,Bình Phước,521,7.0170513017152585,26.38808133403048,934124
1998-08,VN-58,Bình Phước,1550,8.494553071371527,25.96193287505352,934124
1998-09,VN-58,Bình Phước,945,14.087524638550722,25.272927480064197,934124
1998-10,VN-58,Bình Phước,456,7.891708605553878,25.32703618798933,934124
1998-11,VN-58,Bình Phước,279,7.6464331960037715,24.51321991926048,934124
1998-12,VN-58,Bình Phước,97,4.126470524472872,24.169744709325435,934124
1999-01,VN-58,Bình Phước,96,0.9271835474829304,25.39895860553883,934124
1999-02,VN-58,Bình Phước,27,0.2026569345093902,27.0059750665749,934124
1999-03,VN-58,Bình Phước,18,1.2899674480353394,28.110584174161072,934124
1999-04,VN-58,Bình Phước,11,8.952553927881855,26.19560363637713,934124
1999-05,VN-58,Bình Phước,165,8.986929625086248,25.64587593493229,934124
1999-06,VN-58,Bình Phước,19,11.149207461249564,25.100459511843795,934124
1999-07,VN-58,Bình Phước,75,11.437749307273195,25.054848070626523,934124
1999-08,VN-58,Bình Phước,62,7.569611656388246,25.346821062061903,934124
1999-09,VN-58,Bình Phước,92,8.952183214238413,25.3396155095182,934124
1999-10,VN-58,Bình Phước,49,8.723425517757164,25.085345215113268,934124
1999-11,VN-58,Bình Phước,54,8.200657287679217,24.87511205251065,934124
1999-12,VN-58,Bình Phước,14,2.9690456725885594,23.502647423692995,934124
2000-01,VN-58,Bình Phước,16,0.6579193507221774,26.154427487905544,934124
2000-02,VN-58,Bình Phước,10,1.102148876815004,26.87295094650752,934124
2000-03,VN-58,Bình Phước,36,2.10792140370938,27.47756872621133,934124
2000-04,VN-58,Bình Phước,77,5.205867020781234,27.12356457439108,934124
2000-05,VN-58,Bình Phước,175,10.64818411223282,26.28706427668909,934124
2000-06,VN-58,Bình Phước,224,10.650488461408756,25.48222715525658,934124
2000-07,VN-58,Bình Phước,106,10.25638950807522,25.16179499628803,934124
2000-08,VN-58,Bình Phước,66,10.397200170977094,25.264535020278952,934124
2000-09,VN-58,Bình Phước,47,8.482641379793613,25.13857619986471,934124
2000-10,VN-58,Bình Phước,26,11.929933239404647,24.681680757376075,934124
2000-11,VN-58,Bình Phước,28,2.412308464254356,25.123855642343543,934124
2000-12,VN-58,Bình Phước,23,1.841138704743928,25.29249462528855,934124
2001-01,VN-58,Bình Phước,28,1.0632379351288035,26.39067840230344,934124
2001-02,VN-58,Bình Phước,33,0.2463411154380921,27.697308706536287,934124
2001-03,VN-58,Bình Phước,33,4.689877147379574,27.41174224763241,934124
2001-04,VN-58,Bình Phước,49,2.761877411176416,28.15891877156079,934124
2001-05,VN-58,Bình Phước,58,7.087528490408135,27.217775906892957,934124
2001-06,VN-58,Bình Phước,98,10.404640209511902,25.822330912266,934124
2001-07,VN-58,Bình Phước,130,7.75795483222587,25.78836256089532,934124
2001-08,VN-58,Bình Phước,49,13.8857546800446,25.21341079358309,934124
2001-09,VN-58,Bình Phước,50,9.544942444894463,25.669365817399804,934124
2001-10,VN-58,Bình Phước,22,10.275094444100665,25.153067832437426,934124
2001-11,VN-58,Bình Phước,0,1.9625498650862536,24.49111648372342,934124
2001-12,VN-58,Bình Phước,11,0.4069834026213083,25.77830177806173,934124
2002-01,VN-58,Bình Phước,33,0.0064903104523574,26.75950705291445,934124
2002-02,VN-58,Bình Phước,16,0.0218040052430957,28.101004283493552,934124
2002-03,VN-58,Bình Phước,31,0.7178028924789122,29.13163795529837,934124
2002-04,VN-58,Bình Phước,102,2.4113359760693247,29.17204415385296,934124
2002-05,VN-58,Bình Phước,140,5.22029252399278,28.605267347277977,934124
2002-06,VN-58,Bình Phước,129,10.878298437738833,26.215903065018143,934124
2002-07,VN-58,Bình Phước,303,9.02168616380794,26.372019582732435,934124
2002-08,VN-58,Bình Phước,278,12.084683276929692,25.224387939879545,934124
2002-09,VN-58,Bình Phước,137,13.481061944668692,25.04759724734407,934124
2002-10,VN-58,Bình Phước,274,6.088680488961296,25.469075469436262,934124
2002-11,VN-58,Bình Phước,120,5.587077242063598,25.16424041776293,934124
2002-12,VN-58,Bình Phước,84,1.618520265300889,25.81547982140032,934124
2003-01,VN-58,Bình Phước,40,0.0083677895287293,26.036791783028637,934124
2003-02,VN-58,Bình Phước,17,0.1040494327330809,28.057152787597158,934124
2003-03,VN-58,Bình Phước,24,1.5426620446703805,28.74020917597767,934124
2003-04,VN-58,Bình Phước,91,1.391471473119191,29.370340767299805,934124
2003-05,VN-58,Bình Phước,133,11.985083022563842,26.68029890560174,934124
2003-06,VN-58,Bình Phước,253,8.63641026616025,26.076913067516724,934124
2003-07,VN-58,Bình Phước,359,9.530350806304442,25.52749014835516,934124
2003-08,VN-58,Bình Phước,220,11.711457841074695,25.556953882222693,934124
2003-09,VN-58,Bình Phước,111,12.501137107421686,25.086229456232743,934124
2003-10,VN-58,Bình Phước,106,9.209549325036283,25.07814061569144,934124
2003-11,VN-58,Bình Phước,79,1.4911548274226916,26.179767887774958,934124
2003-12,VN-58,Bình Phước,49,0.3092390768239639,25.847971576130703,934124
2004-01,VN-58,Bình Phước,30,0.0993786094565367,27.497275799263527,934124
2004-02,VN-58,Bình Phước,38,0.0996317628615701,27.32720343545752,934124
2004-03,VN-58,Bình Phước,50,0.8318618902241168,28.45241893647964,934124
2004-04,VN-58,Bình Phước,56,2.24517306940317,29.080525513825503,934124
2004-05,VN-58,Bình Phước,142,8.841795409698237,27.51568206173647,934124
2004-06,VN-58,Bình Phước,218,11.824940761034116,25.594459529347507,934124
2004-07,VN-58,Bình Phước,269,10.4776300440306,25.514139897312614,934124
2004-08,VN-58,Bình Phước,184,12.909603561709943,25.235170823784834,934124
2004-09,VN-58,Bình Phước,121,7.656666563992094,25.54307387444817,934124
2004-10,VN-58,Bình Phước,82,5.072826926370573,25.700947251737222,934124
2004-11,VN-58,Bình Phước,56,1.0338926430853037,27.168223072373465,934124
2004-12,VN-58,Bình Phước,22,0.0246850955156309,26.22828373402713,934124
2005-01,VN-58,Bình Phước,13,0.0226524896113202,26.126516361558213,934124
2005-02,VN-58,Bình Phước,10,0.0520417690204717,28.064369847772603,934124
2005-03,VN-58,Bình Phước,28,0.640324972789051,28.289426628127188,934124
2005-04,VN-58,Bình Phước,16,1.2407456751954455,29.4951274004194,934124
2005-05,VN-58,Bình Phước,24,6.0637124140090055,27.378170349812088,934124
2005-06,VN-58,Bình Phước,62,8.842477662227093,26.305735956904428,934124
2005-07,VN-58,Bình Phước,99,12.29387560048109,25.31919840360488,934124
2005-08,VN-58,Bình Phước,113,9.460160347219142,25.679841551294093,934124
2005-09,VN-58,Bình Phước,51,12.2286120460543,25.09500447248733,934124
2005-10,VN-58,Bình Phước,54,7.774178939535476,25.500594264238924,934124
2005-11,VN-58,Bình Phước,40,4.0425882386511125,25.204253589334076,934124
2005-12,VN-58,Bình Phước,40,4.409684232303663,23.85826139661293,934124
2006-01,VN-58,Bình Phước,47,0.2546862657206533,25.75615158558158,934124
2006-02,VN-58,Bình Phước,33,0.6547808253411415,27.920635165622613,934124
2006-03,VN-58,Bình Phước,38,2.500611188957626,27.432607154995257,934124
2006-04,VN-58,Bình Phước,63,5.321176905047342,27.528504191951743,934124
2006-05,VN-58,Bình Phước,177,6.3575922780371625,26.694697839076397,934124
2006-06,VN-58,Bình Phước,328,9.973701407489717,25.877569787451627,934124
2006-07,VN-58,Bình Phước,335,14.515727810100612,25.22861729041587,934124
2006-08,VN-58,Bình Phước,292,12.345729005981772,25.074588293485988,934124
2006-09,VN-58,Bình Phước,172,11.01768320735686,25.10292256135821,934124
2006-10,VN-58,Bình Phước,128,6.336694803693153,25.354709438487895,934124
2006-11,VN-58,Bình Phước,109,1.6545753901706566,26.645084718663423,934124
2006-12,VN-58,Bình Phước,84,0.3199330302102914,26.95664615860232,934124
2007-01,VN-58,Bình Phước,42,0.4772636474881983,26.82758559750629,934124
2007-02,VN-58,Bình Phước,12,0.5466303372844245,27.512812660586278,934124
2007-03,VN-58,Bình Phước,21,5.20310086569861,27.33228525698201,934124
2007-04,VN-58,Bình Phước,63,3.8974127030297305,27.85656797175885,934124
2007-05,VN-58,Bình Phước,109,10.843087914018112,26.01949822764484,934124
2007-06,VN-58,Bình Phước,152,8.12435464561243,26.21682872025911,934124
2007-07,VN-58,Bình Phước,216,12.73898523520314,25.365716053865,934124
2007-08,VN-58,Bình Phước,158,13.460870807593796,25.09075123163397,934124
2007-09,VN-58,Bình Phước,103,12.991982739386536,25.38365036141448,934124
2007-10,VN-58,Bình Phước,52,9.314493895578478,24.77092156323283,934124
2007-11,VN-58,Bình Phước,72,4.374266094659991,23.94762267504411,934124
2007-12,VN-58,Bình Phước,49,0.2424134042996094,26.17369789786304,934124
2008-01,VN-58,Bình Phước,25,0.7543980081974924,26.66481189789321,934124
2008-02,VN-58,Bình Phước,26,1.4354381778401677,26.901470603938986,934124
2008-03,VN-58,Bình Phước,23,2.807327333302064,27.093036014195867,934124
2008-04,VN-58,Bình Phước,122,3.782803397233144,27.85458883381061,934124
2008-05,VN-58,Bình Phước,375,11.534610004409831,25.57204792692636,934124
2008-06,VN-58,Bình Phước,702,7.729752588340406,25.76513424382305,934124
2008-07,VN-58,Bình Phước,954,9.632346725543655,25.569523439603756,934124
2008-08,VN-58,Bình Phước,662,10.41295766485149,25.40262847737192,934124
2008-09,VN-58,Bình Phước,453,13.325065579492584,24.92077845802422,934124
2008-10,VN-58,Bình Phước,231,6.746434310650447,25.35278249491148,934124
2008-11,VN-58,Bình Phước,205,6.877811476307187,24.570730651418664,934124
2008-12,VN-58,Bình Phước,198,2.5447316818604926,24.51381445762346,934124
2009-01,VN-58,Bình Phước,100,0.0354165276903726,24.255142906322117,934124
2009-02,VN-58,Bình Phước,72,1.7630297425632169,26.621084583013197,934124
2009-03,VN-58,Bình Phước,94,2.346419261178432,27.573672063477577,934124
2009-04,VN-58,Bình Phước,209,8.95295292064127,26.75845367015202,934124
2009-05,VN-58,Bình Phước,360,8.701759037727452,25.854373662269992,934124
2009-06,VN-58,Bình Phước,342,8.707155487638504,25.979245206967114,934124
2009-07,VN-58,Bình Phước,328,13.298723016133229,25.41700247881992,934124
2009-08,VN-58,Bình Phước,167,9.005415048965446,25.859277644486188,934124
2009-09,VN-58,Bình Phước,150,17.054033405183116,24.811257046062316,934124
2009-10,VN-58,Bình Phước,139,7.306970509520727,25.049673167703624,934124
2009-11,VN-58,Bình Phước,77,1.3504879125375513,26.069192393911997,934124
2009-12,VN-58,Bình Phước,59,0.3456950451343628,26.51906907063816,934124
2010-01,VN-58,Bình Phước,25,1.4853716275274351,26.450171488081622,934124
2010-02,VN-58,Bình Phước,16,0.1027022081629812,28.58006596429542,934124
2010-03,VN-58,Bình Phước,12,0.6087457370380198,29.39625489124859,934124
2010-04,VN-58,Bình Phước,9,2.485541754309243,29.43965476004672,934124
2010-05,VN-58,Bình Phước,5,4.4495416855840775,28.81375082817428,934124
2010-06,VN-58,Bình Phước,26,7.954901851542147,26.776040805457605,934124
2010-07,VN-58,Bình Phước,85,8.924809881903116,25.961673486323548,934124
2010-08,VN-58,Bình Phước,213,11.587276986278324,25.635980009076608,934124
